date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20170104	7	7	2	OLD	20168523	내 남편의 가정교사	2017-01-03	7000	0.0	-585000	-98.8	599000	1	-114	-99.1	116	1	1
20170104	1	1	0	NEW	20165153	눈의 여왕 3: 눈과 불의 마법대결	2017-01-04	239802400	81.3	239802400	100	255303400	34965	34965	100	36987	458	825
20170104	2	2	10	OLD	20164485	내 어깨 위 고양이, 밥	2017-01-04	19633200	6.7	18031200	1125.5	37497200	2551	2373	1333.1	4623	107	248
20170104	3	3	-1	OLD	20160221	에곤 쉴레: 욕망이 그린 그림	2016-12-22	9187200	3.1	-1636200	-15.1	235347700	1208	-246	-16.9	29624	44	61
20170104	4	4	-3	OLD	20161763	나, 다니엘 블레이크	2016-12-08	7137400	2.4	-13960900	-66.2	483125800	985	-2106	-68.1	61374	36	57
20170104	5	5	17	OLD	20164388	스노우타임	2016-12-15	5386000	1.8	5186000	2593	217502400	674	634	1585	30444	8	8
20170104	6	6	-3	OLD	19890291	해리가 샐리를 만났을 때	1989-11-18	2699500	0.9	-6680000	-71.2	137891200	339	-897	-72.6	17673	37	43
20170104	7	7	1	OLD	20164526	나의 위대한 친구, 세잔	2016-12-15	2240500	0.8	-156500	-6.5	128720500	335	-22	-6.2	17595	17	20
20170104	8	8	0	NEW	20178942	스페이스 비트윈 어스	2017-03-16	2142000	0.7	2142000	100	2142000	238	238	100	238	1	1
20170104	9	9	0	OLD	19920315	블루 벨벳	1992-10-17	1564000	0.5	-1200500	-43.4	29849100	210	-137	-39.5	3490	20	25
20170104	10	10	0	NEW	20080098	슬픔이여 안녕	 	216000	0.1	216000	100	7054000	108	108	100	3517	1	4
20170104	1	1	0	NEW	20161872	너의 이름은.	2017-01-04	1032712400	41.5	1032712400	100	1674169900	138028	138028	100	212267	555	2176
20170104	2	2	0	NEW	20161084	패신저스	2017-01-04	652157500	26.2	652157500	100	655365500	85044	85044	100	85445	524	2225
20170104	3	3	-2	OLD	20162025	씽	2016-12-21	313220000	12.6	-188302100	-37.5	10472747889	44224	-26549	-37.5	1363989	533	1113
20170104	4	4	-2	OLD	20167904	라라랜드	2016-12-07	201287700	8.1	-116187100	-36.6	21641983532	25457	-15628	-38	2584953	385	920
20170104	5	5	-2	OLD	20163183	로그 원: 스타워즈 스토리	2016-12-28	154758800	6.2	-138919500	-47.3	7605495194	17103	-18382	-51.8	872433	482	1278
20170104	6	6	-2	OLD	20162727	루돌프와 많이있어	2016-12-28	50074700	2.0	-93443000	-65.1	1256785000	7110	-13267	-65.1	165970	166	204
